event	lumi	run	ele pt	tau pt	met	taudm	tauGM
10524233	4643	1	44.2349	40.1036	23.5273	0	1
3564403	1573	1	69.7304	45.5752	65.2849	1	5
3569676	1575	1	30.5851	44.7312	38.4538	1	5
3333835	1471	1	48.2123	35.0406	79.621	0	5
3587007	1583	1	36.2463	35.5401	87.9991	10	5
3588394	1583	1	33.3111	39.1978	34.6876	11	5
15621099	6892	1	38.5081	67.0485	67.8891	11	5
15648036	6903	1	42.5139	36.7895	8.42704	1	5
20327589	8968	1	36.4359	48.4979	10.932	1	1
20328953	8968	1	30.1802	40.1116	29.3521	1	1
15697643	6925	1	31.4757	33.0277	54.0086	1	5
15705025	6929	1	64.9965	34.5009	19.805	1	5
41967018	18514	1	57.2399	30.1479	43.2572	10	1
44607032	19678	1	37.9153	41.301	9.20378	1	5
15717852	6934	1	33.1702	36.3673	109.491	1	5
4382153	1934	1	32.7772	38.0664	30.3482	1	5
4384783	1935	1	32.241	35.7259	20.5262	1	5
10295665	4542	1	31.0413	40.1105	24.1897	11	5
13711260	6049	1	32.6753	30.8916	12.1331	1	5
13752448	6067	1	40.8171	61.5665	37.6861	1	5
3350848	1479	1	28.926	35.379	36.4771	10	5
10311063	4549	1	27.3893	30.8954	45.583	11	5
10313117	4550	1	28.7484	69.1123	82.229	10	5
10314124	4550	1	42.4849	36.157	131.941	10	5
10363655	4572	1	44.2976	33.6339	10.2855	10	5
10367872	4574	1	30.445	48.1457	19.4264	10	5
10371950	4576	1	36.0149	54.7392	45.7847	0	5
10429995	4602	1	31.1217	38.5687	29.7725	10	5
10433190	4603	1	27.4923	34.7036	90.4551	10	5
10440171	4606	1	37.626	34.9225	65.4518	10	5
60065578	26498	1	31.1068	29.9997	50.1965	1	5
60068395	26499	1	30.2349	34.5725	44.0678	1	5
60073183	26501	1	37.1141	34.1288	10.0091	10	5
60075667	26502	1	56.6805	32.3074	39.2349	11	5
60083966	26506	1	37.8792	34.7135	28.0039	10	5
60087489	26507	1	35.8451	38.6954	16.9185	0	5
3447898	1521	1	32.836	33.1879	21.5642	1	5
49290225	21744	1	29.0654	49.2902	82.5709	1	5
49298633	21748	1	50.3221	140.783	31.2715	1	5
49223843	21715	1	36.002	43.7036	3.38249	11	5
49223884	21715	1	29.5839	44.6377	34.1652	11	5
3403390	1502	1	33.8002	35.97	17.3047	10	5
3419484	1509	1	29.1978	40.5182	20.5112	10	5
49599868	21881	1	33.823	30.2416	64.0133	1	5
3443661	1520	1	36.3135	35.7456	35.8232	1	5
42628357	18806	1	26.0424	45.1803	44.9484	1	5
3464667	1529	1	28.6828	42.1885	67.2215	1	5
3472640	1532	1	32.1827	42.7664	23.2612	1	5
25537793	11266	1	35.4371	45.6554	47.1768	0	5
3505135	1547	1	25.2344	52.7431	15.3062	11	5
3506051	1547	1	34.2496	37.871	55.0238	0	5
3511547	1550	1	29.6816	36.0629	38.9448	10	5
3513396	1550	1	30.6991	36.6837	23.2125	10	5
3520037	1553	1	29.2161	38.2915	80.1318	0	5
15186587	6700	1	26.4093	45.2246	42.523	0	5
15188144	6701	1	38.5776	39.5483	84.4347	10	5
15197059	6705	1	34.5078	42.6443	55.1032	0	5
15211044	6711	1	33.8769	37.8691	33.4365	10	5
3678089	1623	1	48.9604	90.4662	168.067	1	5
19035101	8398	1	38.4718	34.5999	31.4027	10	5
19040490	8400	1	43.3873	51.4303	47.4178	1	5
19048238	8403	1	27.2043	37.5392	23.3544	1	5
19049318	8404	1	33.0204	35.2394	23.1033	1	5
19049952	8404	1	37.6021	37.4107	15.7506	0	5
19052168	8405	1	33.6308	37.4294	44.3094	1	5
18023805	7951	1	31.0248	32.7448	73.9238	1	5
18025587	7952	1	29.3931	34.2556	6.09901	10	5
18424373	8128	1	37.701	44.6673	35.5135	1	5
3435108	1516	1	33.8554	30.4409	30.3736	1	5
3436285	1516	1	34.2631	41.1657	22.4485	10	5
3438296	1517	1	30.463	30.6064	19.2021	1	5
3952814	1744	1	27.814	37.3188	24.2261	0	5
6260801	2762	1	55.053	65.1277	17.296	0	5
6267516	2765	1	26.4367	39.2013	33.1657	0	5
30313675	13373	1	27.5086	41.7179	8.66556	0	5
30316084	13374	1	28.3444	41.1496	95.2663	10	5
15075483	6651	1	31.5188	34.5454	18.5155	0	5
3482335	1537	1	35.7338	30.6878	50.6703	10	5
3484254	1538	1	33.2705	37.699	47.8594	1	5
3488867	1540	1	27.4432	58.4721	67.1942	0	5
7839907	3459	1	38.5995	59.3586	33.0864	1	1
26711166	11784	1	48.0365	40.2419	14.0839	1	1
26715589	11786	1	27.8446	37.5621	10.2034	10	5
26716633	11786	1	37.3428	36.8694	32.5319	10	5
3487712	1539	1	27.8648	37.0174	38.1692	0	5
16857734	7437	1	29.5247	88.6696	88.2764	10	5
16863226	7440	1	31.7372	32.6109	25.6028	10	5
26740965	11797	1	31.6489	30.2032	35.7101	10	5
26742017	11797	1	28.1756	39.673	25.9929	0	5
23913657	10550	1	75.5507	30.719	2.32671	1	5
26751683	11802	1	29.9337	41.0969	25.4628	0	5
26752109	11802	1	35.6655	32.5738	42.3537	10	5
26753192	11802	1	27.9879	41.0475	29.6339	1	5
26753355	11802	1	35.0665	30.5323	57.3015	10	5
30958161	13657	1	82.6347	37.8956	64.216	1	5
26276842	11592	1	32.5432	37.4628	18.8426	1	5
26277148	11592	1	45.5197	48.1883	73.1005	1	1
20451117	9022	1	30.3959	36.7677	74.1593	11	5
29754441	13126	1	28.8822	34.86	49.1351	1	5
29756883	13127	1	32.9646	43.0487	18.3597	0	5
17900828	7897	1	26.7742	37.4935	51.8344	11	5
17901556	7898	1	32.4075	36.4786	49.154	0	5
29182135	12874	1	39.7572	45.9353	10.6269	1	5
30955640	13656	1	66.4266	185.801	314.549	10	5
17904318	7899	1	30.9252	34.374	35.0043	10	5
17907686	7900	1	34.6072	34.0497	63.3053	1	5
71614819	31593	1	34.1061	41.6354	7.10357	10	5
3475973	1534	1	37.9596	33.2183	19.3073	0	5
17661093	7792	1	45.8894	40.1953	9.91276	0	1
17664081	7793	1	30.8647	31.3876	40.0098	0	5
17669854	7795	1	41.1594	32.7374	11.0512	1	5
26837291	11839	1	29.8161	35.2226	38.9821	0	5
3535880	1560	1	24.5052	41.6712	55.5704	10	5
3656757	1614	1	34.787	35.4504	6.80006	1	5
3664569	1617	1	30.883	37.1239	37.8624	1	5
3715823	1640	1	27.5543	32.3331	12.8418	1	5
3719023	1641	1	35.3376	37.3675	25.5065	10	5
3720652	1642	1	36.7741	30.9771	23.6054	10	5
3723638	1643	1	29.916	30.7573	23.7692	10	5
3724675	1644	1	36.3152	40.7494	26.101	10	5
11825799	5217	1	26.3278	34.5277	18.4498	10	5
187395	83	1	30.6846	31.935	17.5965	1	5
30322568	13377	1	33.3128	34.2986	17.504	1	5
30322848	13377	1	42.7533	38.0544	6.1635	10	5
30333198	13382	1	35.3097	46.409	15.4136	1	5
30339432	13384	1	27.7392	45.6543	52.5444	10	5
11456503	5054	1	41.3862	34.2979	15.0296	1	5
49013562	21622	1	39.6026	58.5873	87.639	0	1
49019387	21625	1	28.9912	37.3272	79.7284	0	5
49021178	21626	1	36.3974	37.516	6.20139	11	5
3888368	1716	1	37.7763	48.3572	34.755	0	5
10978243	4843	1	32.4862	36.9359	39.958	11	5
52974765	23370	1	30.4573	38.2623	41.7855	11	5
52975573	23370	1	33.8456	40.9167	67.3681	1	5
52977352	23371	1	25.4242	71.3393	54.0375	1	5
52982067	23373	1	31.4511	32.7556	41.7108	11	5
11561218	5101	1	32.1105	190.982	187.428	1	5
11561530	5101	1	30.4286	32.2447	26.5658	1	5
11561628	5101	1	44.1393	30.516	7.83153	10	5
11577506	5108	1	32.5804	39.6444	41.0795	1	5
11590555	5114	1	25.0191	58.4236	15.7866	10	5
11594437	5115	1	35.7792	36.1126	17.5116	0	5
11595813	5116	1	31.5632	30.6271	15.5508	11	5
38126179	16819	1	35.8942	37.2225	57.9048	1	5
76247995	33636	1	31.7887	109.98	76.8589	1	5
79133526	34909	1	33.9779	33.6992	66.9974	1	5
79135667	34910	1	28.5442	31.0107	9.61141	1	5
3600278	1589	1	33.8034	32.3353	29.0366	10	5
3602656	1590	1	26.2275	38.9523	14.2153	1	5
3610501	1593	1	26.077	36.9478	35.0865	10	5
3840914	1695	1	26.903	50.4991	16.7704	10	5
3906203	1724	1	26.4966	40.5832	39.6465	10	5
3906965	1724	1	27.6131	34.8337	20.8	10	5
3909694	1725	1	45.1618	41.9047	32.576	1	1
3915397	1728	1	32.776	30.7999	8.97269	0	5
38754073	17096	1	50.2343	35.4937	22.9761	10	5
38754480	17097	1	30.8294	40.7722	9.31452	10	5
38755010	17097	1	38.5645	37.5662	20.1048	1	5
4576182	2019	1	32.8515	31.6221	39.1347	1	5
79123505	34905	1	29.9793	33.548	56.9314	0	5
77010816	33973	1	33.4649	39.6416	75.9046	0	5
3904206	1723	1	33.7106	31.525	11.3913	10	5
76261528	33642	1	30.3525	38.6908	53.2127	1	5
77008578	33972	1	29.372	33.2605	26.624	1	5
3913559	1727	1	30.279	37.4946	27.1076	1	5
8253034	3641	1	51.3488	44.4037	25.6131	1	5
8254475	3642	1	31.4497	61.145	26.6508	10	5
6971775	3076	1	28.4139	32.8545	71.1344	1	5
3691181	1629	1	31.5873	31.7705	15.414	1	5
3693999	1630	1	37.0566	32.4029	29.9229	1	5
16393133	7232	1	34.2116	36.1991	12.7799	10	5
16394552	7233	1	33.9064	38.2362	7.0351	1	5
16395247	7233	1	30.7096	58.2237	26.593	1	5
16400071	7235	1	27.4622	55.4574	47.0293	11	5
3697789	1632	1	73.8096	59.3355	15.4417	1	1
3703610	1634	1	31.8445	40.014	28.4833	0	5
3712563	1638	1	30.1639	38.1888	30.2846	0	5
3770681	1664	1	58.2115	47.5347	11.728	0	5
4909630	2166	1	28.6286	31.8356	31.8863	1	5
3872673	1709	1	28.4197	35.9116	14.6699	10	5
3873678	1709	1	27.8773	31.6612	38.3306	10	5
3877893	1711	1	34.1225	31.6346	31.45	10	5
3894409	1718	1	40.6687	30.8314	13.7472	10	5
3895253	1719	1	39.4878	33.4933	13.0042	1	5
6122536	2701	1	32.332	37.5296	40.2258	1	5
5065742	2235	1	31.9371	43.4445	25.9714	1	5
5073935	2239	1	34.9228	37.4453	15.194	1	5
5074749	2239	1	36.0924	33.2157	3.92901	10	5
6333986	2795	1	28.294	40.4376	18.2021	11	5
31625915	13952	1	32.8239	41.5164	79.0243	1	5
31631374	13954	1	39.5592	38.2996	50.0437	0	5
15821951	6980	1	31.1485	38.1467	26.7493	1	5
15821977	6980	1	30.7471	45.0594	27.5097	11	5
15822190	6980	1	163.679	247.321	91.3158	10	5
6529993	2881	1	35.0173	36.3479	11.401	1	5
93852490	41403	1	33.4136	30.0983	5.50777	10	5
93853880	41403	1	28.9772	42.7959	38.3048	1	5
6560623	2895	1	32.5053	31.9372	29.6158	1	5
93865133	41408	1	30.4032	33.6242	41.744	1	5
5688056	2510	1	31.2211	36.2816	9.15108	1	5
5689707	2510	1	24.9337	41.1323	53.3407	0	5
4539205	2003	1	32.2497	34.4731	32.3073	1	5
4643900	2049	1	29.5635	30.8812	42.7151	1	5
16313716	7197	1	33.4238	38.9962	21.4212	0	5
17513869	7727	1	25.0777	38.1389	31.3266	1	5
7201751	3177	1	36.3824	30.4676	102.431	1	5
17544486	7740	1	31.473	45.9982	36.957	1	5
13248371	5845	1	28.3988	38.2529	21.424	1	5
3949038	1743	1	32.684	32.212	7.01616	10	5
26008345	11474	1	31.2276	35.1969	52.7415	1	5
4036525	1781	1	47.4122	40.2145	9.72839	0	1
4038284	1782	1	30.9116	35.0763	65.2786	0	5
4038590	1782	1	52.28	33.1154	34.87	10	5
4039650	1783	1	33.0382	37.8309	7.17055	1	5
4042822	1784	1	28.2466	66.9214	119.131	10	5
4736865	2090	1	41.1433	40.9251	45.5527	1	1
335717	149	1	25.3623	35.0037	19.2305	11	5
11987854	5289	1	33.6437	35.2918	34.7687	0	5
11988589	5289	1	30.9612	36.9975	19.5644	1	5
12225622	5394	1	36.7923	45.4535	15.821	0	5
12234737	5398	1	30.25	43.0944	6.81808	0	5
12237614	5399	1	36.025	48.1303	38.4197	1	1
12241111	5401	1	31.9912	36.8299	39.9981	1	5
19250409	8493	1	32.5357	66.5219	80.6687	1	5
4353264	1921	1	35.3244	37.7625	30.5486	0	5
4354899	1922	1	28.5757	44.1003	25.0297	1	5
4356536	1922	1	29.6732	42.2953	36.6917	0	1
19821556	8745	1	31.5929	40.9264	50.8063	1	5
12157684	5364	1	41.691	36.0824	36.0297	10	5
51287612	22625	1	28.7323	30.7428	7.57326	10	5
51308310	22635	1	35.9418	61.7137	53.7882	11	5
51308407	22635	1	32.3416	33.3695	3.15005	0	5
51308536	22635	1	28.4513	33.2802	44.8527	10	5
88464375	39026	1	94.0008	101.676	29.3793	1	5
64117830	28285	1	30.2989	43.5554	33.201	1	5
64120312	28286	1	34.9973	30.6403	18.0728	11	5
51321181	22640	1	31.6071	46.7158	69.1559	1	5
64153694	28301	1	84.4619	40.0858	12.3937	10	5
51337026	22647	1	44.9095	50.8215	16.6345	1	1
29434412	12985	1	62.7575	55.7305	127.597	10	5
29436782	12986	1	28.9545	51.593	36.9758	1	5
29439614	12987	1	31.0851	35.9771	31.7593	10	5
29443158	12989	1	29.0408	33.7965	54.7182	1	5
29446999	12991	1	34.3733	41.3792	35.2747	10	5
4053536	1789	1	27.3078	35.189	28.1272	1	5
4055880	1790	1	27.0926	42.935	24.53	1	5
4059704	1791	1	32.433	38.9108	49.3872	10	5
4086001	1803	1	29.8767	30.3451	31.9318	1	5
4089212	1804	1	30.855	35.5117	118.375	11	5
64449031	28431	1	32.2033	32.2783	15.8635	0	5
64455394	28434	1	31.8504	37.295	20.1402	1	5
21741079	9591	1	28.7757	39.6381	53.4207	1	5
51878605	22886	1	24.5553	42.2498	23.64	1	5
101889607	44948	1	46.4303	33.2502	44.1853	1	5
104165070	45952	1	35.9788	54.5434	34.3548	1	5
104165087	45952	1	31.0605	32.1501	31.3982	1	5
101901811	44953	1	32.157	37.2944	26.4663	10	5
101917428	44960	1	31.3726	30.3391	66.0308	1	5
4211307	1858	1	25.4711	36.8609	30.9017	11	5
4211367	1858	1	32.6334	57.6982	74.4495	1	5
4096426	1808	1	29.0917	42.3894	22.4423	1	5
4097189	1808	1	31.816	51.8053	27.9804	1	5
4104823	1811	1	33.2972	69.9766	30.6346	0	5
5570868	2458	1	28.4907	34.236	16.8107	1	5
5584536	2464	1	48.8291	36.4339	12.0275	1	5
6775722	2990	1	29.377	42.7721	4.24983	1	5
6777485	2990	1	39.9463	42.9051	53.2939	1	1
9648270	4257	1	42.5722	42.0464	34.3544	1	5
6247266	2756	1	32.0347	37.8773	10.5735	1	5
96739798	42676	1	48.257	32.6102	6.57304	11	5
69565830	30689	1	32.9596	102.177	42.2372	1	5
21950080	9684	1	31.3872	41.3573	63.2014	10	5
21952392	9685	1	26.1551	97.1613	55.9141	1	1
4255132	1878	1	27.1907	31.4794	47.2603	1	5
1664206	735	1	28.9256	37.3978	76.3267	10	5
1714661	757	1	30.7085	39.2064	22.8138	10	5
1723984	761	1	32.8849	31.6601	25.2695	1	5
29691217	13098	1	38.67	29.9632	21.9429	1	5
5746110	2535	1	32.4937	33.6742	24.0768	10	5
4253581	1877	1	33.087	33.1018	37.014	1	5
60923654	26876	1	33.2853	33.7456	16.9077	10	5
60923906	26876	1	33.3823	31.0234	36.535	0	5
69533724	30675	1	42.2519	45.3048	20.2507	1	1
69536729	30676	1	39.4007	38.5518	79.2036	1	5
4656526	2055	1	27.9319	40.41	33.2286	0	5
4656778	2055	1	29.9388	30.7358	18.107	10	5
4663087	2058	1	45.8216	58.8428	56.2037	1	5
4796428	2116	1	30.6007	42.5209	35.3362	10	5
16249631	7169	1	34.9563	40.478	15.9442	1	5
58188525	25670	1	48.8898	30.1067	27.5422	1	5
7142619	3151	1	53.0568	56.4376	37.8305	0	1
7142839	3151	1	53.9971	43.0341	86.9247	11	5
7147949	3154	1	30.274	41.6992	25.5849	11	5
11829773	5219	1	36.1665	34.5802	16.6851	10	5
4144825	1829	1	28.8503	36.4978	17.7277	1	5
23877008	10534	1	27.5882	36.3745	15.4754	10	5
28873332	12738	1	42.3323	33.3255	33.0217	11	5
60950001	26888	1	39.8384	34.5754	4.59777	0	5
4112971	1815	1	29.8184	39.4608	14.425	10	5
60951314	26889	1	55.9574	32.3655	30.5595	10	5
60956888	26891	1	34.2155	38.1685	52.6583	1	5
9997241	4411	1	28.544	40.966	13.1024	11	5
9998293	4411	1	26.2553	41.3228	25.1992	11	5
23874451	10532	1	35.3071	38.1313	34.7117	0	5
13545607	5976	1	30.7248	35.7321	37.0451	10	5
54496956	24041	1	38.8009	50.5009	13.9776	1	5
28871382	12737	1	46.9913	51.3985	31.3289	10	5
54452511	24022	1	27.1115	63.8253	16.6312	0	1
54455134	24023	1	35.4643	60.3308	42.5778	1	5
54455977	24023	1	40.3721	34.0168	4.7384	10	5
6915749	3051	1	108.715	38.1179	172.072	10	5
54491173	24039	1	32.8692	48.3986	42.2037	0	5
25506482	11252	1	32.8107	33.6402	52.1452	10	5
25507121	11253	1	26.7166	43.4643	31.3989	1	5
7018349	3097	1	35.2296	39.2794	35.5164	10	5
7020940	3098	1	32.794	36.5956	39.3313	1	5
7026135	3100	1	27.6998	34.8243	62.7113	1	5
40740367	17973	1	29.3895	31.3747	15.2393	11	5
40754527	17979	1	28.0032	34.9792	49.189	0	5
40785450	17993	1	43.8994	130.103	141.948	0	5
40786472	17993	1	30.0729	66.4834	18.5183	1	5
40787807	17994	1	34.2035	39.6885	12.087	0	5
40795386	17997	1	30.751	37.0978	21.1358	10	5
40798498	17998	1	26.6973	38.4807	23.8897	1	5
40800100	17999	1	47.2419	33.9767	26.3375	0	5
40803497	18001	1	31.2871	34.4118	39.4311	0	5
6325139	2791	1	37.2827	42.8599	55.2921	10	5
6325919	2791	1	36.9854	39.1782	135.134	1	5
102091512	45037	1	33.0559	33.7042	8.65529	1	5
102096339	45039	1	40.8821	42.783	26.5108	1	1
102096855	45039	1	28.952	31.3022	29.2295	1	5
102104650	45043	1	31.4256	31.5997	5.05593	10	5
102106028	45043	1	36.697	33.3817	100.977	0	5
102112737	45046	1	29.613	41.0854	10.8935	10	5
38392946	16937	1	37.4478	45.3327	17.6177	1	1
38397737	16939	1	29.3565	46.6073	17.3594	1	5
35228919	15541	1	29.3189	31.2294	13.4241	10	5
35229033	15541	1	77.5872	34.4943	85.5804	10	5
38577260	17018	1	27.7398	61.1203	118.378	1	5
1827598	807	1	29.1958	41.7093	31.5794	1	5
1829465	808	1	27.8873	32.8685	12.5346	10	5
1829902	808	1	40.5739	44.3484	16.141	1	1
29696230	13101	1	28.1024	40.2015	26.5672	11	5
29696651	13101	1	26.1058	35.8439	52.0298	1	5
29696903	13101	1	34.4943	47.3309	27.7324	1	1
35229574	15542	1	28.8962	32.2707	31.0393	1	5
51496375	22718	1	40.7736	141.064	143.054	11	5
51497280	22718	1	32.9084	34.5902	37.8303	1	5
7499279	3309	1	34.5519	36.6245	35.9536	1	5
51578884	22754	1	35.2521	41.9438	11.8665	1	5
7526667	3321	1	25.2466	37.7914	14.5468	1	5
7532998	3324	1	37.5951	39.2518	28.9276	10	5
7534930	3324	1	43.8732	48.4862	26.0783	1	1
9865836	4353	1	36.0159	40.0899	8.80483	1	1
51664301	22792	1	43.7903	41.4331	22.2508	0	5
21553908	9509	1	31.727	36.442	15.4437	1	5
21554401	9509	1	36.1178	50.3865	15.9945	10	5
51781000	22843	1	43.3152	32.1914	12.8927	0	5
39116628	17256	1	28.7311	35.8683	33.243	10	5
40234653	17750	1	53.0159	47.9939	6.27458	11	5
40236849	17751	1	31.6069	39.4558	24.5205	1	5
40263598	17762	1	29.7282	30.8964	37.6979	11	5
21562686	9513	1	36.1354	35.2683	54.6701	1	5
38007838	16767	1	38.5235	34.5691	14.0069	1	5
34819830	15361	1	26.4594	39.7387	18.8166	1	5
34823664	15363	1	38.3929	44.3809	26.0314	1	5
34828634	15365	1	47.1643	35.2805	16.4119	10	5
34830021	15365	1	30.9317	37.9729	41.6133	10	5
59419673	26213	1	44.8496	30.4594	23.0226	0	5
33932692	14970	1	28.5562	30.6641	23.3595	1	5
33937507	14972	1	38.4105	36.6248	20.6597	10	5
337828	150	1	28.2126	62.8994	73.3527	1	5
31276821	13798	1	33.1384	40.5472	10.4907	11	5
34134557	15059	1	28.9136	33.8415	10.8599	11	5
34137914	15060	1	35.2098	42.4111	34.2578	10	5
4536115	2002	1	36.669	39.7854	10.2972	1	5
19264231	8499	1	32.0914	37.6187	10.4002	1	5
34146458	15064	1	34.6122	34.5177	80.9691	10	5
4199719	1853	1	25.1174	56.6665	18.9167	0	5
4222348	1863	1	43.651	36.9893	26.061	10	5
4222891	1863	1	56.6133	59.5874	38.3064	10	5
4227246	1865	1	30.6779	32.8813	52.1255	10	5
19273269	8503	1	40.6853	37.1869	20.986	11	5
4232788	1868	1	30.6376	30.7884	14.3039	0	5
42564772	18777	1	43.007	34.9252	15.9831	10	5
42623659	18803	1	41.8952	35.8252	16.9002	10	5
42747073	18858	1	31.5993	32.1895	33.7352	10	5
4521164	1995	1	33.7678	38.9005	14.8904	1	5
4528851	1998	1	33.4076	40.2598	23.1614	10	5
42752698	18860	1	32.7202	39.1659	11.7966	1	5
5700544	2515	1	30.2259	38.1446	30.0538	11	5
4407167	1945	1	33.9437	33.1737	29.9375	10	5
58198589	25674	1	54.8758	43.6205	3.35976	11	5
58210789	25680	1	30.8068	31.4661	47.5195	1	5
58215659	25682	1	29.9962	35.6032	30.3275	11	5
3960269	1748	1	33.1579	39.8145	38.905	10	5
5148602	2272	1	29.8434	36.5212	19.981	1	5
22053346	9729	1	34.719	58.4456	35.1894	10	5
22106276	9752	1	29.2965	33.1442	5.20873	1	5
7191592	3173	1	29.4418	36.2082	92.0889	0	5
58246003	25695	1	35.2576	37.2543	8.27291	10	5
58248804	25696	1	29.8263	34.1467	9.55463	0	5
10886034	4803	1	31.1623	30.307	27.4725	1	5
14289822	6304	1	34.3615	46.8983	26.2893	0	5
5540565	2445	1	38.858	41.6622	24.6767	10	5
11195067	4939	1	51.6438	31.8325	18.9396	1	5
5549826	2449	1	31.1577	47.8851	25.1299	1	1
4474893	1975	1	43.6212	39.075	7.27993	1	1
25500504	11250	1	39.361	53.2726	24.5795	1	1
31437165	13869	1	37.0308	58.5587	16.2047	1	5
4699497	2074	1	35.5704	43.8469	13.9826	1	1
4709057	2078	1	32.7103	54.5428	88.0654	0	5
4710176	2078	1	35.7661	40.0074	35.6608	0	1
31439065	13870	1	42.8283	105.697	48.5514	1	5
22440426	9900	1	36.6587	39.4927	50.8836	10	5
22449477	9904	1	40.3031	40.8825	39.5494	1	5
31446984	13873	1	34.4435	32.0514	8.94698	1	5
21020336	9273	1	30.4707	32.7103	19.7973	0	5
31448587	13874	1	28.5006	30.7372	11.0001	1	5
31449453	13874	1	44.9567	43.4969	11.0335	0	5
5622065	2481	1	36.3288	32.1195	32.9155	0	5
5622655	2481	1	26.6978	41.7045	16.9187	1	5
5622710	2481	1	30.9429	37.4461	16.7394	10	5
29193144	12879	1	33.8289	73.1982	41.7222	1	1
4819393	2127	1	34.4536	68.5543	33.1722	1	5
4827135	2130	1	46.3782	72.4264	86.6057	11	5
4831034	2132	1	29.2553	47.2809	27.1048	10	5
4831102	2132	1	38.6486	54.8685	18.9179	1	5
29195586	12880	1	35.2954	30.3571	50.2523	10	5
25790245	11378	1	27.4155	35.3079	35.2361	1	5
4833320	2133	1	49.1437	48.7744	75.112	0	1
4833636	2133	1	29.2055	39.0796	30.7095	11	5
4834847	2133	1	39.442	38.8192	8.67622	1	5
25795908	11380	1	29.2155	37.5588	26.7206	1	5
4673075	2062	1	26.0547	45.3025	26.2096	10	5
4674149	2062	1	34.457	32.934	49.1809	1	5
40723777	17965	1	27.791	30.0127	40.7619	1	5
63570206	28044	1	41.6866	35.6302	35.6125	0	5
63573765	28045	1	84.735	30.3596	19.4493	10	5
4677383	2064	1	33.6654	32.0177	50.095	10	5
4679816	2065	1	59.9015	64.1162	152.004	11	5
40705733	17957	1	26.7581	37.2672	8.73265	1	5
40707627	17958	1	36.3836	32.683	12.4896	1	5
63502270	28014	1	30.3267	40.0447	72.3103	1	5
40710263	17959	1	27.4013	65.4933	29.567	10	5
40710734	17960	1	74.3406	93.1007	164.74	1	5
40592958	17908	1	29.5549	31.0446	10.5016	0	5
40730598	17968	1	36.5386	31.8036	8.38085	1	5
63491985	28009	1	29.6573	36.6998	13.9511	11	5
6891139	3040	1	38.9715	31.9052	49.4498	1	5
40586940	17905	1	28.0877	30.5314	22.5087	1	5
63519593	28021	1	33.8545	31.0266	37.1745	0	0
6896942	3043	1	36.6668	65.1777	12.0022	10	5
6899116	3044	1	30.9744	33.5655	21.9993	11	5
6902098	3045	1	29.0964	30.7491	47.3682	11	5
63496182	28011	1	31.8292	44.0726	44.4812	11	5
63498160	28012	1	33.1735	93.6739	38.0691	1	5
40595315	17909	1	29.3018	33.5521	47.6708	1	5
63500556	28013	1	30.8597	35.9466	42.6708	1	5
63504118	28015	1	31.192	44.4959	74.9279	10	5
26215070	11565	1	42.2701	57.8983	41.7716	10	5
26228973	11571	1	32.8652	37.5222	12.2449	1	5
4620130	2039	1	41.8064	62.4964	22.1535	1	5
4622873	2040	1	33.5345	33.6532	15.2807	0	5
4622825	2040	1	44.7797	33.9699	47.8992	10	5
4628017	2042	1	28.2671	39.7999	24.3212	0	5
5931218	2617	1	34.5179	35.7103	29.9742	1	5
9065784	4000	1	57.7435	38.9858	32.4469	1	5
20022158	8833	1	24.94	37.5833	112.718	1	5
30863692	13616	1	32.3403	31.4822	66.9619	0	5
30865303	13616	1	25.5203	35.9928	14.2437	0	5
5921891	2613	1	41.1873	30.9137	11.4474	1	5
5932494	2618	1	28.2545	42.0122	82.7407	1	5
5932565	2618	1	29.9529	44.9961	74.8039	10	5
9702336	4281	1	26.8565	42.997	30.3442	1	5
9702565	4281	1	45.5115	43.5327	16.6617	0	1
9708428	4283	1	42.0364	41.1842	52.4544	11	5
9710213	4284	1	41.8943	39.9176	18.7632	10	5
7696026	3396	1	33.3619	36.0361	22.5231	1	5
7698916	3397	1	36.8627	30.9634	35.9473	0	5
20470156	9031	1	49.9579	54.7654	47.0098	1	5
20480994	9035	1	32.0429	46.5273	33.9202	1	5
9701349	4280	1	32.503	43.2287	19.2842	1	5
20482661	9036	1	26.2101	35.1924	27.7475	1	5
20483485	9037	1	46.4057	63.7242	81.8735	1	1
20485449	9037	1	28.0935	30.7279	12.7896	1	5
20227320	8924	1	36.6058	46.1935	37.6615	1	1
31566796	13926	1	89.8825	40.3669	5.68497	10	5
31571065	13928	1	62.1151	47.0356	45.0325	1	5
20014857	8830	1	29.1277	42.4884	56.3124	10	5
31577320	13930	1	29.399	38.4724	25.5545	1	5
11279778	4976	1	29.8105	38.9473	2.60814	1	5
31458172	13878	1	26.7138	37.0868	27.4503	10	5
4887946	2157	1	37.6377	50.9388	1.06642	1	1
4894362	2160	1	32.9561	43.2256	7.82034	0	5
5630942	2485	1	25.3582	46.3151	50.0909	1	5
6267945	2766	1	26.8532	48.4943	18.0214	10	5
4901031	2163	1	25.6676	37.0612	19.2008	1	5
6579015	2903	1	34.9354	31.7338	19.7121	1	5
34848451	15374	1	26.3451	41.2637	120.702	0	5
34852292	15375	1	29.0462	34.8337	60.5337	10	5
11767197	5191	1	33.0389	54.0145	44.5413	10	5
6011388	2652	1	27.5199	44.0178	55.2904	1	5
15900651	7015	1	28.0067	43.4519	37.0435	11	5
7772527	3429	1	45.5668	53.6479	26.8381	0	5
