event	lumi	run	ele pt	tau pt	met	taudm	tauGM
73690640	35620	1	49.4479	50.4232	31.0011	1	1
73710466	35629	1	35.3889	33.473	6.83909	1	5
73715699	35632	1	25.9658	39.373	29.1805	1	5
73718356	35633	1	78.9938	43.5459	14.2002	1	6
78859800	38119	1	30.4057	38.5938	40.4817	10	5
78861263	38119	1	28.3677	34.9721	35.5201	0	5
78867607	38122	1	37.4154	30.4558	14.3279	1	5
97434219	47097	1	47.2418	31.282	32.3102	10	5
86917199	42013	1	37.2216	35.6086	30.3672	1	6
86918750	42014	1	28.669	38.4948	30.3739	1	5
86919803	42014	1	113.493	30.1778	49.0722	1	5
93711005	45297	1	32.023	132.489	27.1604	0	5
94378213	45619	1	34.8458	30.1416	18.3646	1	5
87687478	42385	1	32.3956	42.706	32.9189	0	6
87697232	42390	1	31.7358	30.8556	18.3283	11	5
27136598	13117	1	33.5242	38.8217	80.5467	10	5
27144202	13121	1	27.6844	59.3717	63.0756	1	5
27166012	13131	1	34.0676	40.8265	27.2419	10	5
42104263	20352	1	33.9175	31.5656	8.73656	1	5
40857216	19749	1	36.0332	31.5254	51.3063	10	5
40112581	19389	1	49.3925	40.4782	49.6776	1	5
40012265	19341	1	37.9071	30.2316	46.1975	10	5
40016572	19343	1	30.3376	90.4515	41.9678	1	1
40018171	19343	1	45.3302	38.6289	62.0569	10	5
40144168	19405	1	104.818	39.5242	57.9022	1	5
40147653	19406	1	34.7825	35.3784	20.5358	1	5
40321841	19490	1	26.1054	38.6649	24.9744	1	5
95594972	46208	1	32.3475	32.1278	22.911	1	5
42429939	20510	1	34.0632	32.4129	47.4933	1	5
42430192	20510	1	38.166	39.0775	67.1897	1	5
42433401	20511	1	27.5757	38.9835	44.7698	11	5
41746174	20179	1	28.4084	36.0536	30.4956	1	5
44712102	21613	1	29.1962	30.569	6.90767	11	5
45300611	21897	1	28.9686	32.571	10.7217	1	5
45301463	21897	1	30.7754	62.2185	33.5937	10	5
45304079	21898	1	28.3786	50.0718	54.4372	11	5
41931115	20269	1	33.0226	37.1889	40.2394	1	5
41500943	20060	1	36.2349	31.4538	10.9277	1	5
41502318	20061	1	25.5231	39.3566	25.4945	10	5
41505524	20062	1	32.1916	52.6563	31.1855	1	5
41505892	20063	1	28.0889	46.7226	21.9862	10	5
41506924	20063	1	40.9644	53.7107	41.0758	1	5
41507301	20063	1	32.0022	32.5933	64.397	10	5
41869676	20239	1	39.917	34.6143	16.4877	1	5
41870163	20239	1	26.0416	37.6973	27.988	1	5
41931083	20268	1	38.327	38.7804	17.4406	1	5
42192522	20395	1	45.669	46.9967	36.2548	1	5
41644661	20130	1	29.3987	34.0509	10.3386	0	5
5344597	2584	1	88.4853	34.2229	111.043	1	5
5402485	2612	1	34.953	32.7764	27.8817	1	5
8635478	4174	1	35.2224	44.2891	26.582	1	5
7337957	3547	1	55.7268	58.7615	13.9343	10	5
7345372	3551	1	29.9622	47.4747	4.16285	11	5
53978298	26091	1	32.0314	41.355	74.5912	1	6
53979938	26092	1	31.362	39.5835	6.92041	11	5
10608474	5128	1	29.4937	31.5142	39.393	10	5
10609988	5129	1	36.4866	40.3683	17.1042	1	5
10612914	5130	1	43.9674	30.0716	12.3748	0	1
10615089	5131	1	27.3421	39.872	68.19	1	5
10622020	5134	1	122.364	147.325	5.28307	1	1
16203283	7832	1	33.7752	30.7752	33.163	10	5
16204327	7833	1	26.6037	36.2489	11.603	1	5
63024696	30464	1	26.3346	35.7883	42.3695	1	5
63031080	30467	1	28.5407	32.9092	33.4427	10	5
8176515	3952	1	36.5584	35.0434	9.25184	1	5
8176565	3952	1	36.888	34.2399	24.178	1	5
73341607	35451	1	25.6514	41.2202	52.7071	11	5
73345870	35453	1	28.6986	42.4833	10.3443	11	5
8883309	4294	1	30.6778	99.4311	53.8102	1	5
8885773	4295	1	33.4785	32.409	7.40476	10	5
86096648	41617	1	34.6242	35.9668	21.301	11	5
86101002	41618	1	28.7779	39.2188	47.7514	10	5
88071420	42571	1	47.5664	34.0181	53.0797	0	1
88071702	42571	1	37.7054	32.9838	42.8956	1	5
86105295	41620	1	51.4926	48.7557	49.8367	10	5
111159702	53731	1	27.6156	37.9632	74.1978	1	5
105985898	51230	1	30.6339	39.1664	25.6426	10	5
106658156	51555	1	35.6454	37.0681	12.3427	10	5
107037605	51739	1	46.7358	36.8444	27.3707	1	5
107039717	51740	1	48.0822	48.2033	35.507	11	5
107044903	51742	1	35.8125	32.9967	9.16663	10	5
110045472	53192	1	27.7304	37.0822	67.504	0	5
17617933	8516	1	67.8504	39.5181	106.241	1	5
17713881	8563	1	30.0246	32.4853	34.4155	10	5
17715410	8563	1	43.2995	43.5978	18.7962	0	1
18148477	8773	1	28.5962	39.774	12.0559	10	5
17984081	8693	1	38.5799	93.0865	58.6573	1	5
17984680	8693	1	27.9975	68.4873	26.9288	10	5
18490884	8938	1	49.4879	37.2471	140.272	10	5
18494776	8940	1	41.1824	49.3299	26.3852	1	1
46666085	22557	1	35.0826	46.089	82.7852	1	5
46767505	22606	1	32.3234	39.5464	106.747	10	5
46723752	22585	1	44.7427	31.9726	7.07233	10	5
46724746	22585	1	32.6755	32.5046	20.1448	1	1
46731114	22588	1	28.299	47.2958	18.413	1	5
46733781	22589	1	26.8398	38.684	19.3879	0	5
46771026	22607	1	54.6721	104.561	32.4503	1	5
46771221	22608	1	28.2384	32.3956	38.0204	1	5
46773261	22609	1	28.1269	35.2743	3.23824	0	5
71988591	34797	1	31.563	34.5164	17.5591	10	5
46817437	22630	1	52.3671	68.0418	10.5785	1	5
102910110	49743	1	36.7323	36.568	2.8928	1	5
102914849	49745	1	39.9653	39.4438	27.5178	0	1
103254361	49910	1	31.7701	45.0117	15.4143	10	5
103260559	49913	1	31.35	30.1136	23.2826	0	5
18374733	8882	1	36.2614	32.4439	55.4656	11	6
18446920	8917	1	28.8627	31.4719	10.0946	10	5
18447735	8917	1	28.8401	40.502	38.2337	0	5
18450222	8918	1	36.0319	41.6648	14.2562	10	5
18453433	8920	1	40.0426	32.3338	11.6943	1	5
18454500	8920	1	33.9054	31.3227	7.23172	10	5
18457558	8922	1	43.1415	36.2161	31.1274	1	6
18817168	9096	1	31.1004	32.7101	8.73761	1	5
29143686	14087	1	27.4583	41.5037	32.3621	1	5
39082444	18891	1	36.5307	47.0091	18.8946	10	5
29450723	14236	1	48.9793	40.3004	8.14112	1	1
35237523	17033	1	32.225	32.5602	58.5453	10	5
35259150	17043	1	38.2035	54.8979	46.4351	1	1
64872658	31358	1	40.613	39.267	15.041	1	1
65647849	31732	1	37.5663	47.6004	25.046	10	5
65650119	31733	1	31.8087	31.6148	26.1407	1	5
65729242	31772	1	30.5068	42.4624	84.4514	10	5
65733354	31773	1	79.44	34.4931	134.128	10	5
68541840	33131	1	32.8939	32.5419	32.4182	0	5
90970594	43972	1	31.2885	35.2021	36.4018	1	5
90971210	43972	1	33.296	39.4409	24.3307	0	5
91015762	43994	1	31.7289	30.3518	74.8783	10	5
91021536	43997	1	29.6749	32.3441	60.4949	1	5
101702214	49160	1	34.0857	37.8777	29.1548	1	5
91201023	44084	1	29.0638	50.2047	13.5636	1	1
91203422	44085	1	32.7176	47.5439	24.3777	1	5
79759493	38553	1	32.7386	38.7821	7.55138	10	5
79763865	38555	1	31.8645	31.1048	27.0705	1	5
79765617	38556	1	35.1717	30.1383	16.1375	0	5
76106769	36788	1	49.8226	42.7689	36.346	10	5
76715830	37082	1	30.2416	42.3053	43.7422	1	5
76953573	37197	1	50.9551	31.7756	10.0342	0	1
77588865	37504	1	32.9224	42.5328	52.5028	10	5
77592188	37505	1	31.5958	30.7505	32.4699	1	5
83987965	40597	1	28.9753	55.0724	18.6276	10	5
84244885	40721	1	28.4144	39.2879	9.34438	1	5
84245162	40721	1	30.6687	34.9105	66.383	10	5
97297030	47030	1	38.9073	33.8807	18.5235	10	5
103518435	50037	1	34.0463	35.8454	32.0152	0	5
110041998	53191	1	49.2226	36.8067	40.8491	10	5
110050903	53195	1	32.443	37.3981	23.5284	10	5
110892723	53602	1	50.8565	75.3281	39.4359	1	5
105993840	51234	1	31.8735	33.9915	1.61496	1	5
41749830	20181	1	34.0719	37.3734	12.8593	10	5
40637925	19643	1	38.3707	44.8896	46.3599	10	5
40695627	19671	1	65.1997	152.252	41.0112	0	5
40698301	19672	1	26.3799	37.3377	27.02	1	5
40699419	19673	1	39.8598	36.3829	18.9368	0	1
42708081	20644	1	34.2794	42.8293	33.1258	1	5
40673962	19660	1	26.3136	37.9473	15.1485	1	5
40675127	19661	1	32.4572	31.5594	37.829	1	5
41235990	19933	1	29.5936	35.4386	18.0927	10	5
41238257	19933	1	32.2539	59.4795	28.9586	1	5
41624651	20120	1	30.5535	32.5131	29.3997	10	5
41630778	20123	1	48.3567	45.6773	27.5515	1	6
43069693	20818	1	44.3583	45.8644	24.9311	1	5
43072437	20820	1	54.7351	39.971	36.3288	1	6
43626216	21088	1	35.7107	31.2281	13.8084	0	5
43930805	21235	1	34.4689	39.4332	1.73509	1	5
43932738	21236	1	33.5422	39.0667	26.9195	1	5
43932864	21236	1	28.2875	35.0301	17.7429	0	5
46845145	22643	1	50.7544	39.1418	13.4838	0	1
46886244	22664	1	31.5371	34.8378	29.0732	1	5
46886397	22664	1	29.0388	48.2187	5.43904	10	5
47678597	23047	1	30.8895	38.5141	46.5211	10	5
47680007	23047	1	39.3113	39.8046	15.4778	10	5
47696046	23055	1	32.7199	51.3371	35.4212	0	1
47792211	23101	1	30.6112	31.9904	13.301	1	6
57607899	27846	1	29.3636	31.4041	24.1335	1	5
47782208	23097	1	59.4394	114.057	42.3268	1	5
49649264	23999	1	25.4349	63.3124	34.6341	1	5
58718391	28383	1	38.4422	31.1212	51.3128	1	5
85562167	41358	1	40.7211	33.4382	10.5145	10	5
85567325	41360	1	26.2635	42.8171	38.4996	10	5
85567370	41361	1	29.0716	48.3354	28.6895	10	5
62926487	30417	1	44.9067	32.0441	2.0516	1	5
62926613	30417	1	39.5419	36.0422	40.0922	1	5
62960296	30433	1	49.66	37.2965	64.7117	1	5
62965125	30435	1	45.3174	44.095	34.7389	10	5
77983519	37695	1	25.6643	36.3391	20.6241	10	5
85354021	41257	1	35.7216	32.0696	27.2508	1	5
85354824	41258	1	33.0737	39.0321	21.4374	10	5
85362797	41261	1	33.2753	33.0112	56.8291	1	5
100047715	48359	1	41.9271	41.9412	15.8513	11	5
105372630	50933	1	26.0089	37.0989	40.0726	1	5
100374972	48518	1	30.1558	56.2658	41.352	1	5
100376593	48519	1	31.4391	37.9906	32.5628	1	5
101929197	49269	1	30.1168	34.3845	14.1718	11	5
103785543	50167	1	27.39	45.8002	39.7289	0	5
103789508	50168	1	32.3711	38.3323	36.5211	1	5
104057532	50298	1	30.5518	31.1292	63.1351	10	5
103847447	50197	1	36.976	30.1835	30.2191	1	5
103853673	50199	1	39.4546	36.5932	25.4294	1	1
103966470	50254	1	33.8332	35.0137	28.7406	10	5
103966945	50254	1	34.0459	47.5245	57.5074	1	5
44618719	21567	1	34.5805	44.1088	10.5845	1	5
44657659	21586	1	32.01	39.8705	15.0659	10	5
44657742	21586	1	71.7194	78.6576	66.4371	1	5
44658531	21586	1	33.065	43.638	22.7152	1	5
44658967	21587	1	47.0382	33.5408	32.3492	1	6
44678461	21596	1	41.1559	42.0975	27.7785	1	1
44679470	21597	1	34.4324	31.1977	43.9619	0	5
44694116	21604	1	29.4039	37.3147	14.5617	1	5
44754859	21633	1	34.5782	34.777	37.6839	0	1
46994957	22716	1	34.1076	30.1786	9.4637	10	5
46995910	22717	1	29.7739	53.1513	29.41	1	1
47010011	22723	1	44.9512	62.103	118.749	1	5
47014636	22725	1	39.0631	41.7085	75.8568	1	5
47933183	23169	1	27.1824	35.1628	30.0538	1	5
47938696	23172	1	28.7376	31.7007	35.5454	10	5
47955824	23180	1	32.4611	38.5642	34.4112	0	5
58232886	28148	1	32.6675	30.2641	18.1088	10	5
71188445	34410	1	31.1847	39.2191	39.9854	1	5
71419350	34522	1	25.6019	38.7287	16.8971	1	5
71419711	34522	1	26.938	40.5928	18.1915	0	5
73029905	35300	1	38.4662	43.7818	41.8044	1	5
73033541	35302	1	28.0804	33.0932	87.0178	1	5
72685771	35134	1	44.8309	36.9883	13.7019	1	6
72687465	35135	1	26.3785	43.4908	14.5811	1	5
74226430	35879	1	30.2751	36.1651	2.32194	1	1
76360744	36910	1	32.6988	40.7877	28.3746	1	1
76422175	36940	1	32.5505	31.8675	22.7502	10	5
76426304	36942	1	29.31	45.8351	43.5918	10	5
113582022	54902	1	36.232	45.6351	36.7104	1	5
113582214	54902	1	29.8501	39.0614	41.8098	10	5
33940409	16406	1	44.6981	90.1232	8.6516	10	5
34000525	16435	1	33.4321	35.8249	19.827	1	5
34005670	16437	1	36.1889	52.6815	88.8223	1	1
36682975	17732	1	43.1029	66.4407	54.7972	1	5
34181860	16522	1	38.4844	47.2913	10.4453	1	1
34232955	16547	1	30.0878	47.4824	18.9024	1	5
34232965	16547	1	51.3495	36.3852	85.6051	1	5
48941895	23657	1	34.1515	41.6529	64.8124	1	5
49008946	23690	1	26.695	45.8291	2.66199	10	5
49529832	23941	1	25.4942	36.7428	39.5163	11	5
49534037	23943	1	27.939	45.9942	48.8514	1	5
49537001	23945	1	28.6866	38.0969	83.1391	0	5
49539206	23945	1	80.0609	67.9977	89.0976	10	5
49539530	23946	1	37.4083	46.9796	17.837	1	5
49557643	23955	1	30.1299	33.625	31.2966	1	5
49562103	23957	1	32.2994	46.8899	75.113	1	5
68992299	33349	1	34.1242	30.9257	29.0318	1	5
68994604	33350	1	28.5856	35.2145	57.0216	10	5
69001608	33353	1	35.8068	35.1255	22.3224	10	5
69002335	33353	1	34.2432	31.9353	35.7408	1	5
50486443	24404	1	37.6064	37.9273	28.5088	10	5
50764785	24538	1	37.0073	41.681	57.503	10	5
50795938	24553	1	27.7874	40.6158	53.6849	1	5
52935544	25587	1	40.2109	40.9529	26.2029	10	5
52941166	25590	1	28.9999	36.1198	11.2027	1	5
53950719	26078	1	33.6812	41.9325	31.2153	1	5
53951391	26078	1	30.4769	35.2223	101.273	11	5
53957667	26081	1	28.4866	42.624	42.5141	1	5
54015892	26110	1	30.6284	41.0984	44.2994	10	5
54017760	26110	1	40.1011	30.9355	25.0784	1	5
54022707	26113	1	28.9283	42.2584	162.33	1	5
3888685	1880	1	33.4257	36.6104	39.8181	10	5
3892057	1881	1	32.465	50.0494	9.71001	1	5
3892599	1882	1	31.7095	32.5564	26.7013	10	5
3896584	1883	1	45.7516	31.2144	117.94	1	5
4128697	1996	1	30.5322	33.9652	27.8886	10	5
4129377	1996	1	73.3228	51.7625	26.3655	1	1
4137739	2000	1	30.7563	35.2895	44.3736	1	5
4138537	2001	1	40.4612	40.9767	56.2412	1	5
4140506	2002	1	25.2959	83.4631	148.222	1	5
4140740	2002	1	27.2629	38.7844	5.24322	10	5
4141947	2002	1	36.8171	35.4415	32.054	10	5
12646849	6113	1	28.802	75.894	70.7182	1	5
13272439	6416	1	29.0848	40.3691	26.6761	10	5
13382093	6469	1	37.8358	71.274	228.264	10	5
13384519	6470	1	38.2107	30.6544	20.8031	0	5
13389745	6472	1	36.8366	43.9965	73.8891	10	5
20038808	9686	1	31.5219	36.8907	44.1759	1	5
20757728	10034	1	30.0401	41.72	57.4957	1	5
18176891	8786	1	29.0509	43.9482	12.4964	10	5
18184114	8790	1	42.7033	44.1238	33.0432	10	5
18198060	8797	1	28.1138	30.222	17.3794	1	5
18206683	8801	1	26.5492	44.9152	18.1237	1	5
18300709	8846	1	27.1537	36.3613	78.7487	11	5
21127661	10213	1	29.51	33.0464	25.1466	10	5
22469116	10861	1	32.2859	33.2519	30.4426	1	5
22476912	10865	1	33.5536	32.2407	31.3107	1	5
22477785	10865	1	33.7464	35.0645	11.3383	1	5
22479786	10866	1	64.8975	31.4887	392.88	1	5
23291606	11259	1	42.5756	35.6082	54.489	1	5
61139581	29553	1	37.9046	32.8713	29.4899	10	5
61141548	29554	1	26.9991	53.6002	22.076	1	5
61144010	29555	1	44.7372	42.2842	27.8242	11	5
62058793	29997	1	57.7756	52.4684	94.4251	1	5
62062850	29999	1	27.1135	40.9163	24.6997	0	5
66811576	32295	1	32.9596	37.5724	49.4584	1	5
66814305	32296	1	28.8475	40.4614	18.658	1	5
86970683	42039	1	45.2727	36.7728	15.6646	1	5
100774179	48711	1	29.6776	44.7552	12.9554	10	5
95947932	46378	1	29.9952	50.5881	10.2391	1	5
98753227	47734	1	39.5459	37.5362	61.0145	0	1
99956312	48316	1	51.8656	93.301	124.36	1	5
99958057	48316	1	30.7374	46.0308	55.7857	1	5
99958808	48317	1	34.9972	30.0986	23.1384	11	5
99960434	48317	1	39.8008	33.2754	17.2569	11	5
99752490	48217	1	50.9261	85.2499	78.6055	0	5
99757526	48219	1	28.154	33.1242	31.6668	1	5
99777134	48229	1	46.0242	37.1769	14.477	0	5
99782762	48232	1	42.6912	71.9831	13.0226	11	1
100148951	48409	1	28.2259	39.1794	29.9809	1	5
100172970	48421	1	30.7193	30.2237	17.1381	1	5
103587037	50071	1	27.6765	38.2123	45.1946	0	5
103592175	50073	1	51.1825	87.3661	11.0664	10	5
103592280	50073	1	33.8915	32.0668	42.7192	1	5
103596483	50075	1	29.7445	37.841	25.4826	1	5
104972948	50740	1	39.9876	42.9698	27.0769	1	1
104974483	50741	1	38.8339	44.832	20.613	1	5
39935468	19304	1	52.666	39.8261	53.886	10	5
39940776	19306	1	30.7519	35.4795	22.2924	1	1
39944429	19308	1	30.3572	40.7756	47.1476	1	5
60191739	29095	1	26.4321	43.8305	15.8	10	5
60192856	29095	1	28.375	35.971	30.9221	10	5
60195438	29097	1	28.5961	40.4391	44.2199	0	5
40553517	19603	1	46.7184	152.478	6.71909	1	5
40555898	19604	1	26.5461	41.4176	13.2352	1	5
40559751	19605	1	36.2648	30.6137	19.6819	1	5
43646236	21097	1	35.0977	37.8197	21.1902	11	5
43653276	21101	1	29.9839	36.4225	7.34723	1	5
43655021	21101	1	43.8236	30.8265	32.4377	1	5
43655647	21102	1	33.2687	98.5756	94.3484	1	5
43701974	21124	1	38.2894	35.5576	41.5876	1	5
44307664	21417	1	45.4507	38.255	13.627	10	5
59640716	28828	1	33.1521	33.1269	29.847	10	5
59641053	28828	1	34.2753	67.4146	4.71804	0	5
59641095	28828	1	30.6494	36.3005	18.1169	1	5
59641354	28829	1	32.3711	32.9621	34.3971	1	1
73047816	35309	1	33.8972	32.6004	50.0013	1	5
66950291	32362	1	36.1965	40.0191	53.1235	10	5
67432525	32595	1	37.5268	32.5296	48.3093	0	1
73334750	35447	1	34.2445	30.5281	8.34492	10	5
81346383	39320	1	28.5009	46.1071	30.8234	11	5
82356072	39808	1	29.2726	63.1201	33.4587	0	5
85791932	41469	1	28.6184	33.3504	41.5393	11	5
85793217	41470	1	44.5232	41.0975	37.549	1	5
86327581	41728	1	39.6709	39.3596	27.5351	1	5
86328388	41728	1	31.3386	38.2541	16.5971	10	5
88795158	42921	1	28.7619	35.8738	45.2694	1	5
88798988	42922	1	28.1279	30.1738	32.4311	10	5
189209	92	1	35.8693	34.8536	39.2737	1	5
189824	92	1	30.5512	31.4802	39.2123	0	5
189852	92	1	58.3802	71.182	24.4654	0	5
198367	96	1	28.25	30.8716	22.0216	1	5
374014	181	1	57.4318	40.0286	43.7666	1	1
381665	185	1	43.9196	56.9022	47.3654	1	1
383607	185	1	34.6877	30.1604	50.0023	11	5
73860195	35702	1	37.6812	36.1504	100.587	0	1
23805219	11507	1	31.0992	36.7016	97.6629	1	5
23805466	11507	1	29.4248	44.555	18.9647	1	5
23863638	11535	1	31.1942	30.2726	56.9808	1	5
110528471	53426	1	28.9057	40.1428	16.1908	10	5
110534744	53429	1	43.8246	126.834	54.4711	0	5
110811976	53563	1	25.3921	43.0104	1.53608	1	5
111943327	54110	1	55.7584	79.1309	49.1448	10	5
112822786	54535	1	32.3762	35.8151	28.142	10	5
112824307	54536	1	29.2358	30.9078	26.8351	1	5
36105284	17452	1	48.9616	87.0314	33.0426	10	5
36107889	17453	1	31.3993	30.8982	23.8374	0	5
36136806	17468	1	25.575	41.22	36.3622	10	5
36141162	17470	1	25.6155	35.9165	53.6826	1	5
36141141	17470	1	55.5636	51.2347	58.003	1	5
36142182	17470	1	48.8534	56.47	22.9844	10	5
36142889	17470	1	31.3688	35.1441	17.0798	1	5
36123357	17461	1	30.9564	31.0494	15.0012	1	5
36125661	17462	1	81.4834	105.044	12.5732	10	5
36133803	17466	1	27.3003	37.4307	12.4692	1	5
36285185	17539	1	30.5915	31.2557	6.51553	1	5
36290043	17542	1	27.2826	63.7189	62.3353	1	5
36291850	17542	1	32.2417	30.5008	24.6737	1	5
45930583	22202	1	121.389	117.984	21.466	1	5
45931128	22202	1	29.3308	31.0567	16.2659	10	5
45949991	22211	1	34.1794	60.7614	16.8896	1	5
45952475	22212	1	31.4063	41.1723	50.7915	1	5
46096570	22282	1	32.3106	32.3901	11.8465	1	5
46104766	22286	1	31.3243	43.6293	64.018	1	5
47781577	23096	1	31.3597	36.8224	14.9945	1	5
48803729	23590	1	118.922	68.7007	44.542	1	5
48806489	23591	1	33.2435	35.9225	33.8712	1	5
48836628	23606	1	32.7803	41.592	23.8601	0	5
48837868	23607	1	31.0958	30.5786	11.8776	1	5
48847415	23611	1	41.9816	46.1426	20.8983	1	5
48850812	23613	1	30.966	41.8528	72.7105	0	5
79514917	38435	1	30.5566	34.8426	19.6056	11	5
49195011	23780	1	36.8419	34.3917	28.5635	1	5
49195134	23780	1	31.8448	54.2739	99.0228	10	5
49197643	23781	1	28.0711	41.0364	28.805	1	5
60028600	29016	1	33.0863	38.9004	22.3637	1	5
60072508	29037	1	35.7097	34.5233	5.38904	1	5
60074640	29038	1	40.934	34.0887	74.3828	1	5
68625690	33171	1	42.1921	53.0774	16.3862	1	1
93523949	45206	1	26.5103	44.7099	77.9485	1	5
1361049	658	1	35.6631	31.1796	27.4536	1	5
1366853	661	1	38.8133	31.647	48.0409	1	5
8244972	3986	1	27.5858	53.8765	33.6768	1	1
19188673	9275	1	33.253	34.8974	41.0285	10	5
19188760	9275	1	42.7633	31.5932	64.9963	1	5
22427456	10841	1	28.7073	36.1087	67.4429	1	5
22456474	10855	1	41.4041	30.8237	1.17104	10	5
22461313	10857	1	35.3427	30.5898	23.5148	1	5
22466013	10859	1	37.978	31.2462	4.483	1	5
22531310	10891	1	32.1237	32.0907	50.6088	1	5
111749977	54016	1	26.9998	37.2274	10.5211	1	5
86948757	42028	1	30.6143	31.5942	15.0016	10	5
86949591	42028	1	32.153	35.7573	36.422	1	5
86950822	42029	1	29.8073	48.0441	9.304	10	5
93197216	45049	1	92.3925	40.7246	59.5399	1	5
93296873	45097	1	41.6368	58.7806	55.842	1	1
110462349	53394	1	32.5266	38.6604	15.654	10	5
110462802	53394	1	42.4056	31.1881	54.3783	1	5
110949085	53629	1	27.3948	39.965	40.2992	0	5
112644233	54448	1	38.8983	38.0409	26.7761	10	5
101949760	49279	1	30.7592	30.2159	4.6708	1	5
101959296	49283	1	42.9121	48.144	5.50413	1	1
103029795	49801	1	29.8868	33.1931	26.5892	1	5
19388882	9372	1	26.4701	35.1387	62.4245	1	5
19638530	9493	1	29.5796	50.2557	63.3943	0	5
19648612	9497	1	35.1195	33.7604	33.5771	1	5
24502008	11843	1	36.4048	44.1226	24.5498	0	1
24599967	11891	1	33.7523	43.1632	22.3627	10	5
24600641	11891	1	36.1234	38.435	8.51255	0	5
23102320	11167	1	36.6928	39.079	19.3724	10	1
23111321	11171	1	39.932	32.9116	24.0337	0	5
53372008	25798	1	25.7965	42.017	4.27169	10	5
23876614	11541	1	62.052	32.0826	40.8253	1	5
23882192	11544	1	32.6805	37.0498	48.9482	0	1
30877549	14925	1	34.3924	37.0752	19.3838	1	5
34364876	16611	1	25.7131	36.5377	31.2658	10	5
31081249	15024	1	34.6757	30.2534	13.7159	11	5
31720085	15333	1	95.035	92.2008	13.1157	1	5
37266744	18014	1	45.6552	32.7484	29.6936	1	5
37268442	18015	1	44.3026	41.6777	18.2087	10	1
64923110	31382	1	30.1375	39.4064	55.6814	11	5
64930762	31385	1	44.1603	32.535	28.4861	1	5
64932360	31386	1	25.6059	91.2346	64.6912	1	5
67973636	32857	1	35.2413	44.5446	28.9566	11	5
67979468	32859	1	37.1297	41.3189	42.5555	1	5
67982665	32860	1	75.7028	30.6118	170.278	10	5
67983328	32861	1	26.132	43.9565	6.71322	1	5
67984412	32861	1	26.5162	45.0119	22.4493	0	5
80747024	39031	1	34.4289	31.818	31.7503	0	5
80748166	39031	1	28.8215	32.1339	19.0103	10	5
65761595	31787	1	68.3813	36.0615	23.9911	10	5
66799613	32289	1	36.666	35.1646	23.7156	1	5
66800201	32289	1	28.2472	30.1504	24.8986	1	5
66801238	32290	1	34.3645	41.1731	38.5541	1	5
66803307	32290	1	30.5475	33.3314	43.9217	10	5
5052851	2443	1	50.3441	33.3092	44.8415	1	5
5062213	2447	1	30.3875	38.1315	9.09543	1	5
5095328	2463	1	27.1095	38.1457	50.2714	10	5
19264496	9312	1	33.3041	34.1571	6.54269	10	5
19264561	9312	1	27.2052	41.3191	33.8142	0	5
6061400	2930	1	28.5778	31.1103	31.7882	10	5
6074684	2937	1	31.1493	40.0276	11.9929	1	5
6078201	2938	1	27.1627	49.892	18.6756	10	5
6078311	2938	1	28.5484	36.1869	35.3248	10	5
6081332	2940	1	47.5499	45.0201	33.7639	1	1
6091441	2944	1	46.5067	33.399	36.3172	1	1
6753269	3265	1	47.0286	38.3132	10.8364	0	1
6161640	2979	1	115.888	35.0644	154.07	0	5
6165864	2980	1	31.5629	30.637	35.8685	10	5
6170812	2983	1	39.8402	37.148	15.7269	0	5
6171992	2984	1	32.4223	31.4658	18.3019	0	1
6175094	2985	1	29.9376	37.591	26.5012	11	5
6469074	3127	1	43.7266	35.4996	60.6905	11	5
6471708	3128	1	29.585	38.3637	35.7574	10	5
6499454	3142	1	42.3309	48.9258	37.8981	1	1
6500069	3142	1	31.8128	30.3667	41.9485	11	5
21645500	10463	1	29.0504	35.0117	34.5546	0	5
21646453	10463	1	35.9088	36.0678	16.7025	1	5
21663246	10472	1	38.9832	49.0144	4.80057	0	1
21665341	10473	1	34.1736	40.2894	149.441	1	5
21665712	10473	1	32.3524	37.2974	24.1995	0	5
21668427	10474	1	30.5826	36.1103	27.6202	1	5
21672537	10476	1	27.8039	37.8492	26.29	0	5
21920102	10595	1	30.2068	41.8027	34.3651	10	5
21991266	10630	1	31.7401	37.2812	14.7635	1	5
22001726	10635	1	32.201	30.2046	22.934	1	5
51025402	24664	1	44.8928	49.994	20.4402	0	1
56434402	27279	1	43.6187	36.7492	30.2297	0	5
56436711	27280	1	39.3303	38.3274	17.542	1	5
56437614	27280	1	27.2576	55.2418	33.7748	10	5
56439898	27281	1	30.8754	30.7562	13.1024	10	5
56441852	27282	1	122.682	38.1089	134.59	1	5
56456373	27289	1	89.4251	49.5181	45.5327	1	5
56463007	27292	1	34.0805	36.6402	17.8856	11	5
64289714	31076	1	33.4214	38.1828	48.1282	11	5
57825103	27951	1	31.5702	31.9731	11.9783	1	5
19290632	9325	1	31.1384	56.9966	23.3172	1	5
19294383	9327	1	32.5477	37.6698	35.8893	1	5
19296675	9328	1	29.209	30.9402	67.5307	1	5
19298891	9328	1	32.349	32.9413	19.3519	1	1
20477859	9898	1	33.062	32.3482	65.5692	1	5
62668005	30292	1	29.7278	30.7286	71.9699	1	5
62687442	30301	1	29.8507	31.9964	18.9326	10	5
62688539	30302	1	36.7844	35.7467	56.4703	1	5
78259307	37828	1	28.7451	34.864	8.67561	1	5
78261300	37829	1	29.2623	31.9457	31.9794	10	5
