Name,Yield
Data_hist,185795.0
ZTT,80456.8828125
ZLL,8470.962890625
Fake,71446.7578125
TT,10869.1455078125
ggh,6738.744140625
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185795.0
ZTT,80456.8828125
ZLL,8469.9453125
Fake,71446.53125
TT,10869.1455078125
ggh,6738.744140625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.4775390625
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71443.015625
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.4775390625
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71443.015625
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.4775390625
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71443.015625
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
"From tau charge, integral, with mT cut"
Data_hist,86215.0
ZTT,57987.970703125
ZLL,3961.4290771484375
Fake,23281.42578125
TT,2882.653564453125
ggh,2120.9837646484375
VV,916.848388671875
From Cutflow bin 8
Data_hist,185791.0
ZTT,80456.3046875
ZLL,8470.962890625
Fake,71442.8828125
TT,10868.66796875
ggh,6738.7509765625
VV,3669.153076171875
